visualization_filename, serialization
('BPIC15_2_rev/process_tree_case_size_betwee_18_and_20_noise_90.svg', "->( +( 'Stage application received', 'Log submission date request', 'Log deadline', ->( X( tau, ->( 'OLO communication active', 'Applicant is a stakeholder', 'Notify BAG administrator', 'Log date termination request received', 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO', 'Record senddate procedure confirmation', 'Dispatch procedure confirmation', 'Suspend duration', +( 'Compute provisional charges', 'End on request' ), *( 'Dispatch confirmation receipt', tau ), 'Send to the competent authority' ) ), 'Standard procedure without MER', X( 'Mandatory Environmental Report required', 'MER included' ), 'Regular procedure activities', 'Phased application', 'Generate procedure confirmation', 'Release', 'Begin WABOprocedure', X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'Create terminate request message', 'Check publication date field' ) ), 'Prematurely terminated phase procedure', 'Log date publication', 'Phase archived case', 'Phase case managed', 'Phase procedure cancelled', 'Stop all running subcases 2b', 'Close the case', 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ), 'WAW permit aspect considered', +( 'Handle subcases completeness', 'Subcases completeness achieved' ), +( 'Modify procedure', ->( 'Time for supplying missing data', 'Draft letter requesting missing data', 'Create subcases completeness' ), 'Complete request' ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), *( 'Log date of publishing received request', tau ), ->( 'Change procedure after completeness', 'Dispatch letter in progress', 'Stage application receptive', 'Received OLO documents' ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_19_and_20_noise_10.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'End on request' ), ->( +( X( tau, 'Log date termination request received' ), ->( +( X( tau, 'Record senddate acknowledgement' ), ->( 'OLO communication active', +( *( 'Dispatch confirmation receipt', tau ), ->( X( tau, ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges' ) ) ), +( 'Send to the competent authority', ->( X( tau, 'Notify BAG administrator' ), +( 'Standard procedure without MER', ->( X( tau, ->( X( tau, ->( X( 'Mandatory Environmental Report required', 'MER included' ), 'Regular procedure activities' ) ), +( 'Begin WABOprocedure', X( tau, +( 'Generate procedure confirmation', X( tau, +( 'Release', X( tau, +( 'Phased application', 'Check field phased application' ) ) ) ) ) ) ) ) ), X( tau, +( 'Dispatch procedure confirmation', ->( 'Record senddate procedure confirmation', X( tau, ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'Competent authority initiative' ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), ->( 'Create terminate request message', 'Check publication date field' ) ), 'Phase procedure cancelled', X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication' ) ) ) ) ) ), X( 'WAW permit aspect considered', ->( X( tau, ->( 'Phase archived case', 'Phase case managed', 'Stop all running subcases 2b' ) ), 'Close the case' ), ->( +( 'Modify procedure', 'Complete request', ->( X( tau, +( 'Create subcases completeness', X( tau, ->( 'Time for supplying missing data', X( tau, 'Draft letter requesting missing data' ) ) ) ) ), X( tau, +( 'Handle subcases completeness', 'Subcases completeness achieved' ) ) ) ), X( tau, +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), ->( X( tau, ->( X( tau, 'Change procedure after completeness' ), 'Dispatch letter in progress' ) ), 'Stage application receptive', X( tau, 'Received OLO documents' ) ) ) ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_19_and_20_noise_20.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( 'End on request', ->( +( X( tau, 'Log date termination request received' ), ->( +( 'Record senddate acknowledgement', ->( 'OLO communication active', +( *( 'Dispatch confirmation receipt', tau ), ->( X( tau, ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges' ) ) ), +( 'Standard procedure without MER', 'Send to the competent authority', ->( X( tau, ->( X( tau, ->( X( 'Mandatory Environmental Report required', 'MER included' ), 'Regular procedure activities' ) ), +( 'Generate procedure confirmation', 'Begin WABOprocedure', X( tau, +( 'Release', X( tau, +( 'Phased application', 'Check field phased application' ) ) ) ) ) ) ), X( tau, +( 'Dispatch procedure confirmation', ->( 'Record senddate procedure confirmation', X( tau, ->( 'Log senddate for confirmation request', 'Register termination decision date', 'Reception via OLO' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'Competent authority initiative' ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), ->( 'Create terminate request message', 'Check publication date field' ) ), 'Phase procedure cancelled', X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication' ) ) ) ) ) ), X( 'WAW permit aspect considered', ->( X( tau, ->( 'Phase archived case', 'Phase case managed', 'Stop all running subcases 2b' ) ), 'Close the case' ), ->( +( 'Modify procedure', 'Complete request', ->( X( tau, +( 'Create subcases completeness', ->( 'Time for supplying missing data', X( tau, 'Draft letter requesting missing data' ) ) ) ), X( tau, +( 'Handle subcases completeness', 'Subcases completeness achieved' ) ) ) ), X( +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), ->( X( tau, ->( X( tau, 'Change procedure after completeness' ), 'Dispatch letter in progress' ) ), 'Stage application receptive', X( tau, 'Received OLO documents' ) ) ) ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_19_and_20_noise_30.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( 'End on request', ->( +( 'Record senddate acknowledgement', ->( 'OLO communication active', +( *( 'Dispatch confirmation receipt', tau ), ->( 'Applicant is a stakeholder', 'Compute provisional charges', X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Log date termination request received', X( tau, ->( 'Log senddate for confirmation request', 'Register termination decision date' ) ) ) ), 'Send to the competent authority', 'Standard procedure without MER', +( 'Generate procedure confirmation', 'Begin WABOprocedure', X( tau, +( 'Release', X( tau, +( 'Phased application', 'Check field phased application' ) ) ) ) ) ) ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, ->( X( tau, ->( 'Create terminate request message', 'Check publication date field' ) ), 'Phase procedure cancelled', X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication' ) ) ) ) ) ), X( 'WAW permit aspect considered', ->( X( tau, ->( 'Phase archived case', 'Phase case managed', 'Stop all running subcases 2b' ) ), 'Close the case' ), ->( X( tau, ->( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ) ), +( 'Create subcases completeness', 'Modify procedure', ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ), 'Complete request' ), X( +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), ->( X( tau, ->( X( tau, 'Change procedure after completeness' ), 'Dispatch letter in progress' ) ), 'Stage application receptive', X( tau, 'Received OLO documents' ) ) ) ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_19_and_20_noise_40.svg', "->( 'Log submission date request', 'OLO communication active', +( 'Stage application received', *( 'Dispatch confirmation receipt', tau ), ->( 'Applicant is a stakeholder', +( 'End on request', ->( X( tau, 'Compute provisional charges' ), +( X( tau, 'Log date termination request received' ), ->( X( tau, ->( 'Create terminate request message', 'Check publication date field' ) ), +( X( tau, 'Log deadline' ), ->( +( 'Standard procedure without MER', 'Send to the competent authority', ->( X( tau, 'Phased application' ), 'Generate procedure confirmation', X( tau, 'Release' ), 'Begin WABOprocedure', X( tau, 'Record senddate acknowledgement' ), X( tau, +( 'Dispatch procedure confirmation', ->( 'Record senddate procedure confirmation', X( tau, ->( 'Log senddate for confirmation request', 'Register termination decision date' ) ) ) ) ) ) ), X( tau, 'Suspend duration' ), X( tau, ->( 'Phase procedure cancelled', X( tau, ->( 'Prematurely terminated phase procedure', 'Log date publication' ) ) ) ) ) ) ) ) ) ) ) ), X( 'WAW permit aspect considered', ->( X( tau, ->( 'Phase archived case', 'Phase case managed', 'Stop all running subcases 2b' ) ), 'Close the case' ), ->( X( tau, ->( 'Handle subcases completeness', X( tau, 'Subcases completeness achieved' ) ) ), +( 'Create subcases completeness', 'Modify procedure', ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ), 'Complete request' ), X( +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), ->( X( tau, 'Change procedure after completeness' ), 'Dispatch letter in progress', 'Stage application receptive', X( tau, 'Received OLO documents' ) ) ) ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_19_and_20_noise_50.svg', "->( +( 'Log submission date request', X( tau, 'Record senddate acknowledgement' ) ), X( 'Record senddate procedure confirmation', ->( 'OLO communication active', X( tau, 'Competent authority initiative' ) ) ), X( tau, ->( 'Log date termination request received', X( ->( 'Create terminate request message', 'Check publication date field' ), ->( 'Log senddate for confirmation request', 'Register termination decision date' ) ), +( 'Log deadline', ->( 'Reception via OLO', 'Dispatch procedure confirmation', 'Suspend duration', 'Create termination decision on request', 'Execute termination decision on request', 'Phase procedure cancelled', 'Prematurely terminated phase procedure', 'Log date publication' ) ) ) ), +( 'Generate procedure confirmation', 'Standard procedure without MER', 'Send to the competent authority', *( +( X( tau, 'Stage application received' ), *( 'Dispatch confirmation receipt', tau ) ), ->( 'Applicant is a stakeholder', 'End on request', 'Compute provisional charges' ) ) ), +( 'Begin WABOprocedure', X( tau, 'Release' ) ), X( 'WAW permit aspect considered', ->( 'Phase archived case', 'Phase case managed', 'Stop all running subcases 2b', 'Close the case' ), ->( X( tau, ->( 'Handle subcases completeness', 'Subcases completeness achieved' ) ), +( 'Create subcases completeness', 'Modify procedure', ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ), 'Complete request' ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), ->( 'Change procedure after completeness', 'Dispatch letter in progress', 'Stage application receptive', X( tau, 'Received OLO documents' ) ) ) ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_19_and_20_noise_70.svg', "->( 'Log submission date request', 'OLO communication active', 'Record senddate procedure confirmation', +( 'Stage application received', ->( 'Competent authority initiative', 'Log date termination request received', X( ->( 'Create terminate request message', 'Check publication date field' ), ->( 'Log senddate for confirmation request', 'Register termination decision date' ) ), +( 'Log deadline', ->( 'Reception via OLO', 'Dispatch procedure confirmation', 'Suspend duration', 'Create termination decision on request', 'Execute termination decision on request', 'Phase procedure cancelled', 'Prematurely terminated phase procedure', 'Log date publication' ) ) ) ), +( ->( 'Applicant is a stakeholder', 'End on request', 'Compute provisional charges' ), *( 'Dispatch confirmation receipt', tau ) ), 'Send to the competent authority', 'Record senddate acknowledgement', 'Standard procedure without MER', X( tau, ->( X( 'Mandatory Environmental Report required', 'MER included' ), 'Regular procedure activities' ) ), 'Phased application', 'Generate procedure confirmation', 'Release', 'Begin WABOprocedure', X( 'WAW permit aspect considered', ->( 'Phase archived case', 'Phase case managed', 'Stop all running subcases 2b', 'Close the case' ), ->( X( tau, ->( 'Handle subcases completeness', 'Subcases completeness achieved' ) ), +( 'Modify procedure', ->( 'Time for supplying missing data', 'Draft letter requesting missing data', 'Create subcases completeness' ), 'Complete request' ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), ->( 'Change procedure after completeness', 'Dispatch letter in progress', 'Stage application receptive', 'Received OLO documents' ) ) ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_19_and_20_noise_80.svg', "->( 'Log submission date request', 'OLO communication active', X( 'Competent authority initiative', ->( 'Notify BAG administrator', 'Record senddate procedure confirmation' ) ), 'Log date termination request received', X( ->( 'Create terminate request message', 'Check publication date field' ), ->( 'Log senddate for confirmation request', 'Register termination decision date' ) ), +( 'Log deadline', ->( 'Reception via OLO', 'Dispatch procedure confirmation', 'Suspend duration', 'Create termination decision on request', 'Execute termination decision on request', 'Phase procedure cancelled', 'Prematurely terminated phase procedure', 'Log date publication' ) ), 'Stage application received', 'Applicant is a stakeholder', 'End on request', 'Compute provisional charges', 'Dispatch confirmation receipt', 'Send to the competent authority', 'Record senddate acknowledgement', 'Standard procedure without MER', X( 'Mandatory Environmental Report required', 'MER included' ), 'Regular procedure activities', 'Phased application', 'Generate procedure confirmation', 'Release', 'Begin WABOprocedure', X( 'WAW permit aspect considered', ->( 'Phase archived case', 'Phase case managed', 'Stop all running subcases 2b', 'Close the case' ), ->( 'Handle subcases completeness', 'Subcases completeness achieved', +( 'Modify procedure', ->( 'Time for supplying missing data', 'Draft letter requesting missing data', 'Create subcases completeness' ), 'Complete request' ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), ->( 'Change procedure after completeness', 'Dispatch letter in progress', 'Stage application receptive', 'Received OLO documents' ) ) ) ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_10.svg', "->( +( X( tau, 'Applicant is a stakeholder' ), 'Stage application received', 'Standard procedure without MER', 'Log submission date request', 'Send to the competent authority', ->( X( tau, 'No permit required or only notification needed' ), +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( +( X( tau, 'End on request' ), ->( +( X( tau, *( 'Log date of publishing received request', tau ) ), ->( +( X( tau, 'Release' ), ->( +( X( tau, 'Generate procedure confirmation' ), ->( +( X( tau, 'Record senddate procedure confirmation' ), ->( +( X( tau, 'Notify BAG administrator' ), ->( +( *( 'Dispatch confirmation receipt', tau ), ->( +( X( tau, 'OLO communication active' ), X( tau, ->( X( tau, 'Inspect BAG objects', 'Compute provisional charges' ), X( tau, 'Record senddate acknowledgement' ) ) ) ), X( tau, 'Reception via OLO' ) ) ), X( tau, ->( X( 'Mandatory Environmental Report required', ->( X( tau, 'No application permit required' ), 'MER included' ) ), 'Regular procedure activities', 'Phased application' ) ) ) ), X( tau, 'Dispatch procedure confirmation' ) ) ), X( tau, 'Competent authority initiative' ) ) ), X( tau, 'Create terminate request message' ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, 'Check field phased application', 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', ->( X( 'Handle subcases completeness', ->( 'Modify procedure', 'Complete request', X( tau, ->( 'Time for supplying missing data', X( tau, 'Draft letter requesting missing data' ) ) ) ) ), X( tau, 'Subcases completeness achieved' ) ) ), tau ), X( tau, ->( X( tau, 'Change procedure after completeness' ), +( X( tau, 'Dispatch letter in progress' ), 'Stage application receptive' ) ) ) ) ), X( tau, 'Log date termination request received' ) ), tau ), X( tau, ->( X( ->( 'Terminate request message', 'Record senddate termination request' ), ->( 'Prematurely terminated phase procedure', 'Phase archived case' ) ), +( 'Close the case', ->( X( tau, ->( 'Stop all running subcases 2b', 'Phase case managed' ) ), +( 'Phase procedure cancelled', 'Log deadline' ) ) ) ) ) ) ) ) ), X( tau, +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_20.svg', "->( +( X( tau, 'Applicant is a stakeholder' ), 'Stage application received', 'Standard procedure without MER', 'Log submission date request', 'Send to the competent authority', ->( X( tau, 'No permit required or only notification needed' ), +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( +( X( tau, 'End on request' ), ->( +( X( tau, *( 'Log date of publishing received request', tau ) ), ->( +( X( tau, 'Release' ), ->( +( *( 'Dispatch confirmation receipt', tau ), ->( +( 'OLO communication active', ->( X( tau, 'Compute provisional charges' ), X( tau, 'Notify BAG administrator' ), +( X( tau, 'Generate procedure confirmation' ), ->( X( tau, 'Inspect BAG objects' ), 'Record senddate acknowledgement' ) ) ) ), X( tau, +( 'Dispatch procedure confirmation', ->( 'Record senddate procedure confirmation', X( tau, 'Reception via OLO' ) ) ) ) ) ), X( tau, 'Create terminate request message' ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, 'Check field phased application', 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', ->( X( 'Handle subcases completeness', ->( 'Modify procedure', 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ), X( tau, 'Subcases completeness achieved' ) ) ), tau ), X( tau, +( X( tau, 'Dispatch letter in progress' ), 'Stage application receptive' ) ) ) ), X( tau, 'Log date termination request received' ) ), tau ), X( tau, ->( X( tau, ->( 'Terminate request message', 'Record senddate termination request' ) ), +( 'Close the case', ->( X( tau, ->( 'Stop all running subcases 2b', 'Phase case managed' ) ), +( 'Phase procedure cancelled', 'Log deadline' ) ) ) ) ) ) ) ) ), X( tau, +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_30.svg', "->( +( 'Stage application received', 'Standard procedure without MER', 'Log submission date request', 'Send to the competent authority', 'Begin WABOprocedure', ->( *( ->( +( 'End on request', ->( +( X( tau, 'Release' ), ->( *( ->( X( tau, 'OLO communication active', 'Record senddate acknowledgement' ), X( tau, ->( X( tau, ->( X( tau, +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation', X( tau, *( 'Log date of publishing received request', 'Suspend duration' ) ) ) ), X( tau, 'Applicant is a stakeholder' ), X( tau, 'Compute provisional charges' ) ) ), X( tau, ->( 'Generate procedure confirmation', X( tau, 'Inspect BAG objects' ) ) ) ) ), X( tau, *( 'Dispatch confirmation receipt', tau ) ) ), tau ), X( tau, 'Create terminate request message' ) ) ), X( tau, 'Check field phased application' ), *( X( 'Create subcases completeness', ->( X( 'Handle subcases completeness', ->( 'Modify procedure', 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ), X( tau, 'Subcases completeness achieved' ) ) ), tau ), X( tau, +( X( tau, 'Dispatch letter in progress' ), 'Stage application receptive' ) ) ) ), X( tau, 'Log date termination request received' ) ), tau ), X( tau, ->( X( tau, ->( 'Terminate request message', 'Record senddate termination request' ) ), +( 'Close the case', ->( X( tau, ->( 'Stop all running subcases 2b', 'Phase case managed' ) ), +( 'Phase procedure cancelled', 'Log deadline' ) ) ) ) ) ) ), X( tau, +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_40.svg', "->( 'Log submission date request', X( tau, 'Record senddate acknowledgement' ), +( 'Stage application received', 'Send to the competent authority', ->( +( 'Standard procedure without MER', *( 'Dispatch confirmation receipt', tau ), ->( X( tau, ->( +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation', X( tau, *( 'Log date of publishing received request', 'Suspend duration' ) ) ), X( tau, ->( 'Stage application receptive', 'Dispatch letter in progress' ) ) ) ), X( tau, 'Log date termination request received' ), 'OLO communication active', X( tau, 'Applicant is a stakeholder' ), 'End on request', X( tau, 'Compute provisional charges' ), 'Generate procedure confirmation', X( tau, 'Release' ), X( tau, 'Inspect BAG objects' ) ) ), X( tau, ->( X( ->( 'Prematurely terminated phase procedure', 'Phase archived case' ), ->( 'Terminate request message', 'Record senddate termination request', 'Log deadline' ) ), +( 'Close the case', ->( X( tau, ->( 'Stop all running subcases 2b', 'Phase case managed' ) ), 'Phase procedure cancelled' ) ) ) ), 'Begin WABOprocedure' ) ), X( tau, 'Check field phased application', 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', ->( X( 'Handle subcases completeness', ->( 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data' ) ), X( tau, 'Subcases completeness achieved' ) ) ), tau ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_50.svg', "->( +( 'Applicant is a stakeholder', 'Stage application received', 'Standard procedure without MER', 'Log submission date request', 'Send to the competent authority', ->( X( tau, 'No permit required or only notification needed' ), +( 'Begin WABOprocedure', ->( *( ->( +( 'End on request', ->( +( X( tau, *( 'Log date of publishing received request', tau ) ), ->( +( X( tau, 'Release' ), ->( +( 'Generate procedure confirmation', ->( +( X( tau, 'Record senddate procedure confirmation' ), ->( X( ->( 'No application permit required', 'MER included', 'Regular procedure activities', 'Phased application' ), ->( +( X( tau, 'Notify BAG administrator' ), 'OLO communication active' ), X( tau, 'Inspect BAG objects' ), *( 'Dispatch confirmation receipt', tau ), 'Record senddate acknowledgement' ) ), X( tau, 'Dispatch procedure confirmation' ) ) ), X( tau, 'Competent authority initiative' ) ) ), X( tau, 'Create terminate request message' ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, 'Check field phased application', 'WAW permit aspect considered' ), X( 'Create subcases completeness', ->( 'Handle subcases completeness', 'Subcases completeness achieved' ) ), 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', X( tau, ->( X( tau, 'Change procedure after completeness' ), +( 'Dispatch letter in progress', 'Stage application receptive' ) ) ) ) ), X( tau, 'Log date termination request received' ) ), tau ), X( tau, ->( X( ->( 'Terminate request message', 'Record senddate termination request' ), ->( 'Prematurely terminated phase procedure', 'Phase archived case' ) ), X( tau, ->( 'Stop all running subcases 2b', 'Phase case managed' ) ), +( 'Phase procedure cancelled', 'Log deadline' ), 'Close the case' ) ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_60.svg', "->( +( 'Applicant is a stakeholder', 'Stage application received', 'Standard procedure without MER', 'Log submission date request', 'Send to the competent authority', ->( X( tau, 'No permit required or only notification needed' ), +( 'Begin WABOprocedure', ->( *( ->( +( 'End on request', ->( +( X( tau, *( 'Log date of publishing received request', tau ) ), ->( +( 'Release', ->( +( 'Generate procedure confirmation', ->( +( X( tau, 'Record senddate procedure confirmation' ), ->( X( ->( 'No application permit required', 'MER included', 'Regular procedure activities', 'Phased application' ), ->( +( X( tau, 'Notify BAG administrator' ), 'OLO communication active' ), X( tau, 'Inspect BAG objects' ), *( 'Dispatch confirmation receipt', tau ), 'Record senddate acknowledgement' ) ), X( tau, 'Dispatch procedure confirmation' ) ) ), X( tau, 'Competent authority initiative' ) ) ), X( tau, 'Create terminate request message' ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, 'Check field phased application', 'WAW permit aspect considered' ), X( 'Create subcases completeness', ->( 'Handle subcases completeness', 'Subcases completeness achieved' ) ), 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', X( tau, ->( X( tau, 'Change procedure after completeness' ), +( 'Dispatch letter in progress', 'Stage application receptive' ) ) ) ) ), X( tau, 'Log date termination request received' ) ), tau ), X( tau, ->( X( ->( 'Terminate request message', 'Record senddate termination request' ), ->( 'Prematurely terminated phase procedure', 'Phase archived case' ) ), X( tau, ->( 'Stop all running subcases 2b', 'Phase case managed' ) ), +( 'Phase procedure cancelled', 'Log deadline' ), 'Close the case' ) ) ) ) ) ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_70.svg', "->( X( tau, +( 'Applicant is a stakeholder', 'Stage application received', 'Standard procedure without MER', 'Log submission date request', 'Send to the competent authority', ->( X( tau, 'No permit required or only notification needed' ), +( 'Begin WABOprocedure', ->( +( 'End on request', ->( X( ->( 'OLO communication active', *( *( 'Dispatch confirmation receipt', tau ), 'Inspect BAG objects' ), 'Record senddate acknowledgement' ), ->( X( 'Competent authority initiative', 'Mandatory Environmental Report required' ), X( tau, 'Log date of publishing received request' ), 'Record senddate procedure confirmation', 'No application permit required', 'MER included', 'Regular procedure activities', 'Phased application', X( ->( 'Generate procedure confirmation', 'Create terminate request message' ), 'Dispatch procedure confirmation' ), 'Release' ) ), X( tau, 'Check field phased application', 'WAW permit aspect considered' ), X( 'Create subcases completeness', ->( 'Handle subcases completeness', 'Subcases completeness achieved' ) ), 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', 'Change procedure after completeness', +( 'Dispatch letter in progress', 'Stage application receptive' ) ) ), X( tau, ->( 'Prematurely terminated phase procedure', 'Phase archived case' ) ) ) ) ) ) ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_20_and_22_noise_80.svg', "->( X( tau, +( 'Applicant is a stakeholder', 'Stage application received', 'Standard procedure without MER', 'Log submission date request', 'Send to the competent authority', ->( X( tau, 'No permit required or only notification needed' ), +( 'Begin WABOprocedure', ->( +( 'End on request', ->( X( tau, ->( 'OLO communication active', *( *( 'Dispatch confirmation receipt', tau ), 'Inspect BAG objects' ) ), ->( X( 'Competent authority initiative', 'Mandatory Environmental Report required' ), 'Log date of publishing received request', 'Record senddate procedure confirmation', 'No application permit required', 'MER included', 'Regular procedure activities', 'Phased application', X( ->( 'Generate procedure confirmation', 'Create terminate request message' ), 'Dispatch procedure confirmation' ), 'Release' ) ), X( 'Check field phased application', 'WAW permit aspect considered' ), X( 'Create subcases completeness', ->( 'Handle subcases completeness', 'Subcases completeness achieved' ) ), 'Modify procedure', 'Complete request', 'Time for supplying missing data', 'Draft letter requesting missing data', 'Change procedure after completeness', +( 'Dispatch letter in progress', 'Stage application receptive' ) ) ), X( tau, ->( 'Prematurely terminated phase procedure', 'Phase archived case' ) ) ) ) ) ) ), X( ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_21_and_22_noise_10.svg', "->( 'Log submission date request', +( X( tau, 'Applicant is a stakeholder' ), 'Stage application received', 'Standard procedure without MER', 'Send to the competent authority', ->( X( tau, 'No permit required or only notification needed' ), +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( tau, +( X( tau, 'End on request' ), ->( +( X( tau, *( 'Log date of publishing received request', tau ) ), ->( +( X( tau, 'Release' ), ->( +( X( tau, 'Generate procedure confirmation' ), ->( +( X( tau, 'Notify BAG administrator' ), ->( X( tau, 'OLO communication active' ), +( *( 'Dispatch confirmation receipt', tau ), X( tau, ->( X( tau, ->( X( tau, 'Inspect BAG objects' ), 'Record senddate acknowledgement' ) ), X( tau, +( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation', X( tau, ->( X( tau, ->( 'Reception via OLO', 'No application permit required' ) ), 'MER included', 'Regular procedure activities', 'Phased application' ) ) ) ) ) ) ) ) ), X( tau, 'Competent authority initiative' ) ) ), X( tau, 'Create terminate request message' ) ) ), X( tau, 'Suspend duration' ) ) ), X( tau, 'Create subcases completeness', 'WAW permit aspect considered' ), X( tau, ->( *( ->( X( 'Handle subcases completeness', ->( 'Modify procedure', 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ), X( tau, 'Subcases completeness achieved' ) ), tau ), X( tau, ->( 'Stage application receptive', 'Dispatch letter in progress' ) ) ) ) ) ) ), X( tau, 'Log date termination request received' ) ), tau ), X( tau, ->( X( ->( 'Terminate request message', 'Record senddate termination request' ), ->( 'Prematurely terminated phase procedure', 'Phase archived case' ) ), +( 'Close the case', ->( X( tau, ->( 'Stop all running subcases 2b', 'Phase case managed' ) ), +( 'Phase procedure cancelled', 'Log deadline' ) ) ) ) ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ) ) )")
