visualization_filename, serialization
('BPIC15_4_rev/process_tree_case_size_betwee_19_and_20_noise_40.svg', "->( +( 'Phase of application received', 'Provide confirmation receipt', 'Transfer to the competent authority', 'Routine procedure without MER', X( tau, 'Enter date termination request received' ), 'Input submission date request', ->( X( tau, ->( 'Register termination decision date', 'Input senddate acknowledgement' ) ), +( 'Input senddate procedure confirmation', ->( X( tau, ->( 'Log senddate for confirmation request', 'Received via OLO' ) ), +( 'OLO messaging live', ->( X( tau, ->( X( tau, 'Submit application via OLO' ), 'Applicant considered stakeholder', X( tau, 'Alert BAG administrator' ), X( tau, ->( 'MER listed', 'Routine procedure activities' ) ) ) ), +( 'Initiate WABOprocedure', ->( X( tau, ->( X( tau, 'Inspect field phased application' ), 'Phased application', 'First or second part', X( tau, 'Start phased application' ), 'Term period of 14 or 26 weeks' ) ), +( X( tau, 'Phase procedure aborted' ), ->( +( X( tau, 'Cease on request' ), ->( +( X( tau, 'Document date publication' ), ->( X( tau, ->( X( tau, 'case closure' ), 'Assess provisional charges' ) ), 'Draft procedure confirmation', X( tau, 'Distribute' ), 'Form subcases completeness', 'Amend procedure', 'Transmit procedure confirmation', X( +( 'Timeframe for supplying missing data', 'Finalize request', 'Draft letter for missing data' ), ->( 'Competent authority action taken', 'Initiate terminate request message', X( tau, 'Examine publication date field' ), X( tau, 'Cease all running subcases 2b' ), 'Phase procedure ended prematurely' ) ), X( tau, 'Delay term' ) ) ), X( tau, *( 'Log date publishing received request', tau ) ) ) ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request', 'halt proceedings after request termination' ), ->( 'Terminate request notification', 'Enter senddate termination request' ) ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( 'Register due date', 'Conclude case' ), ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', +( 'Fix decision status', 'create decision for no permit' ), X( tau, 'generate decision of no permit' ) ), +( ->( 'Locate missing data', 'Enter senddate retrieve missing data' ), 'Phase asked for more information' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_19_and_20_noise_50.svg', "->( +( 'Phase of application received', 'Provide confirmation receipt', 'Transfer to the competent authority', 'Routine procedure without MER', X( tau, 'Enter date termination request received' ), 'Input submission date request', ->( X( tau, ->( 'Register termination decision date', 'Input senddate acknowledgement' ) ), +( 'Input senddate procedure confirmation', ->( X( tau, ->( 'Log senddate for confirmation request', 'Received via OLO' ) ), +( 'OLO messaging live', ->( X( tau, ->( X( tau, 'Submit application via OLO' ), 'Applicant considered stakeholder', X( tau, 'Alert BAG administrator' ), X( tau, ->( 'MER listed', 'Routine procedure activities' ) ) ) ), +( 'Initiate WABOprocedure', ->( X( tau, ->( 'Inspect field phased application', 'Phased application', 'First or second part', 'Start phased application', 'Term period of 14 or 26 weeks' ) ), +( X( tau, 'Phase procedure aborted' ), ->( +( X( tau, 'Cease on request' ), ->( +( X( tau, 'Document date publication' ), ->( X( tau, ->( X( tau, 'case closure' ), 'Assess provisional charges' ) ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', 'Transmit procedure confirmation', X( +( 'Timeframe for supplying missing data', 'Finalize request', 'Draft letter for missing data' ), ->( 'Competent authority action taken', 'Initiate terminate request message', X( tau, 'Examine publication date field' ), 'Cease all running subcases 2b', 'Phase procedure ended prematurely' ) ), X( tau, 'Delay term' ) ) ), X( tau, *( 'Log date publishing received request', tau ) ) ) ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request', 'halt proceedings after request termination' ), ->( 'Terminate request notification', 'Enter senddate termination request' ) ) ) ) ) ) ) ) ) ) ) ), X( ->( 'Register due date', 'Conclude case' ), ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', +( 'Fix decision status', 'create decision for no permit' ), X( tau, 'generate decision of no permit' ) ), +( ->( 'Locate missing data', 'Enter senddate retrieve missing data' ), 'Phase asked for more information' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_19_and_20_noise_60.svg', "->( +( 'Phase of application received', 'Provide confirmation receipt', 'Transfer to the competent authority', 'Routine procedure without MER', 'Enter date termination request received', 'Input submission date request', ->( X( tau, ->( 'Register termination decision date', 'Input senddate acknowledgement' ) ), +( 'Input senddate procedure confirmation', ->( X( tau, ->( 'Log senddate for confirmation request', 'Received via OLO' ) ), X( tau, ->( +( 'Distribute', ->( +( 'Initiate WABOprocedure', ->( 'OLO messaging live', X( tau, 'Submit application via OLO' ), 'Applicant considered stakeholder', X( tau, 'case closure' ), 'Assess provisional charges', 'Draft procedure confirmation', 'Form subcases completeness', 'Amend procedure', X( tau, 'Alert BAG administrator' ), X( tau, ->( 'MER listed', 'Routine procedure activities', 'Inspect field phased application', 'Phased application', 'First or second part', 'Start phased application', 'Term period of 14 or 26 weeks' ) ), 'Transmit procedure confirmation', X( tau, ->( 'Competent authority action taken', 'Initiate terminate request message' ) ) ) ), X( tau, 'WAW permit aspect included' ) ) ), X( tau, *( 'Log date publishing received request', tau ), ->( 'Delay term', 'Document date publication' ) ), 'Cease on request', X( tau, 'Examine publication date field' ), X( tau, 'Cease all running subcases 2b' ), X( tau, 'Phase procedure ended prematurely' ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request', 'halt proceedings after request termination' ), ->( 'Terminate request notification', 'Enter senddate termination request' ) ), X( tau, 'Phase procedure aborted' ) ) ) ) ) ) ), X( ->( 'Register due date', 'Conclude case' ), ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', +( 'Fix decision status', 'create decision for no permit' ), X( tau, 'generate decision of no permit' ) ), +( ->( 'Locate missing data', 'Enter senddate retrieve missing data' ), 'Phase asked for more information' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_19_and_20_noise_70.svg', "->( +( 'Phase of application received', 'Provide confirmation receipt', 'Transfer to the competent authority', 'Routine procedure without MER', 'Enter date termination request received', 'Input submission date request', ->( X( tau, ->( 'Register termination decision date', 'Input senddate acknowledgement' ) ), X( tau, +( 'Input senddate procedure confirmation', ->( X( tau, ->( 'Log senddate for confirmation request', 'Received via OLO' ) ), X( tau, +( 'OLO messaging live', ->( X( tau, 'Submit application via OLO' ), 'Applicant considered stakeholder', 'Alert BAG administrator', X( tau, ->( 'MER listed', 'Routine procedure activities' ) ), +( 'Initiate WABOprocedure', ->( X( tau, ->( 'Inspect field phased application', 'Phased application', 'First or second part', 'Start phased application', 'Term period of 14 or 26 weeks' ) ), +( 'Phase procedure aborted', ->( X( tau, +( 'Cease on request', ->( X( tau, 'Assess provisional charges' ), 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', 'Transmit procedure confirmation', X( *( 'Log date publishing received request', tau ), ->( X( 'Delay term', ->( 'Competent authority action taken', 'Initiate terminate request message' ) ), 'Document date publication' ) ) ) ) ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request', 'halt proceedings after request termination' ), ->( 'Terminate request notification', 'Enter senddate termination request' ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( ->( 'Register due date', 'Conclude case' ), ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', +( 'Fix decision status', 'create decision for no permit' ), 'generate decision of no permit' ), +( ->( 'Locate missing data', 'Enter senddate retrieve missing data' ), 'Phase asked for more information' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_19_and_20_noise_80.svg', "->( +( 'Phase of application received', 'Provide confirmation receipt', 'Transfer to the competent authority', 'Routine procedure without MER', 'Enter date termination request received', 'Input submission date request', ->( X( tau, ->( 'Register termination decision date', 'Input senddate acknowledgement' ) ), X( tau, +( 'Input senddate procedure confirmation', ->( X( tau, ->( 'Log senddate for confirmation request', 'Received via OLO' ) ), X( tau, +( 'OLO messaging live', ->( X( tau, 'Submit application via OLO' ), 'Applicant considered stakeholder', 'Alert BAG administrator', 'MER listed', 'Routine procedure activities', +( 'Initiate WABOprocedure', ->( X( tau, ->( 'Inspect field phased application', 'Phased application', 'First or second part', 'Start phased application', 'Term period of 14 or 26 weeks' ) ), +( 'Phase procedure aborted', ->( X( tau, +( 'Cease on request', ->( 'Assess provisional charges', 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', 'Transmit procedure confirmation', X( *( 'Log date publishing received request', tau ), ->( X( 'Delay term', ->( 'Competent authority action taken', 'Initiate terminate request message' ) ), 'Document date publication' ) ) ) ) ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request', 'halt proceedings after request termination' ), ->( 'Terminate request notification', 'Enter senddate termination request' ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( ->( 'Register due date', 'Conclude case' ), ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', +( 'Fix decision status', 'create decision for no permit' ), 'generate decision of no permit' ), +( ->( 'Locate missing data', 'Enter senddate retrieve missing data' ), 'Phase asked for more information' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_19_and_20_noise_90.svg', "->( +( 'Phase of application received', 'Provide confirmation receipt', 'Transfer to the competent authority', 'Routine procedure without MER', 'Enter date termination request received', 'Input submission date request', ->( X( tau, ->( 'Register termination decision date', 'Input senddate acknowledgement' ) ), X( tau, +( 'Input senddate procedure confirmation', ->( X( tau, ->( 'Log senddate for confirmation request', 'Received via OLO' ) ), X( tau, +( 'OLO messaging live', ->( 'Submit application via OLO', 'Applicant considered stakeholder', 'Alert BAG administrator', 'MER listed', 'Routine procedure activities', +( 'Initiate WABOprocedure', ->( X( tau, ->( 'Inspect field phased application', 'Phased application', 'First or second part', 'Start phased application', 'Term period of 14 or 26 weeks' ) ), +( 'Phase procedure aborted', ->( X( tau, +( 'Cease on request', ->( 'Assess provisional charges', 'Draft procedure confirmation', 'Distribute', 'Form subcases completeness', 'Amend procedure', 'Transmit procedure confirmation', X( *( 'Log date publishing received request', tau ), ->( X( 'Delay term', ->( 'Competent authority action taken', 'Initiate terminate request message' ) ), 'Document date publication' ) ) ) ) ), X( ->( 'Draft termination decision on request', 'Execute termination decision on request', 'halt proceedings after request termination' ), ->( 'Terminate request notification', 'Enter senddate termination request' ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( ->( 'Register due date', 'Conclude case' ), ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', +( 'Fix decision status', 'create decision for no permit' ), 'generate decision of no permit' ), +( ->( 'Locate missing data', 'Enter senddate retrieve missing data' ), 'Phase asked for more information' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_10.svg', "->( +( 'Phase of application received', X( tau, 'Input senddate procedure confirmation' ), 'Transfer to the competent authority', 'Routine procedure without MER', 'Input submission date request', ->( X( tau, ->( 'Record date decision procedure term extension', 'Enter senddate decision term extension' ) ), +( X( tau, 'Phase procedure aborted' ), ->( *( *( ->( X( 'Distribute', 'Enter date termination request received', ->( X( 'Received via OLO', 'OLO messaging live' ), X( tau, ->( 'Provide confirmation receipt', X( tau, 'Applicant considered stakeholder' ) ) ) ) ), X( tau, ->( +( X( tau, 'Address subcases completeness' ), ->( X( tau, 'Subcases completeness attained' ), +( X( tau, 'Initiate WABOprocedure' ), ->( +( X( tau, 'Phase procedure ended prematurely' ), ->( +( X( tau, 'Cease on request' ), ->( X( tau, ->( +( X( tau, 'case closure' ), ->( X( tau, ->( X( tau, 'Assess provisional charges' ), 'Draft procedure confirmation' ) ), X( tau, ->( X( tau, ->( 'Form subcases completeness', 'Amend procedure' ) ), X( tau, 'Transmit procedure confirmation' ) ) ), X( tau, 'Competent authority action taken' ), X( tau, ->( 'Initiate terminate request message', X( tau, +( 'Examine publication date field', X( tau, 'Document date publication' ) ) ) ) ) ) ), X( tau, 'Generate publication document' ) ) ), X( tau, +( X( tau, 'Enter senddate termination request' ), X( 'Terminate request notification', +( X( tau, *( 'Log date publishing received request', tau ) ), X( tau, ->( X( tau, ->( 'Prolong procedure term', X( tau, ->( 'Register extension days count', 'Creating term extension procedure decision', 'Term extension for decision procedure', 'Copy decision for procedure extension for stakeholders' ) ) ) ), X( tau, +( X( tau, 'Log senddate for confirmation request' ), ->( X( tau, 'Register due date' ), X( tau, 'Register termination decision date' ) ) ) ) ) ) ) ) ) ) ) ), X( tau, 'Cease all running subcases 2b' ) ) ), X( tau, 'Inspect field phased application' ) ) ) ) ), X( tau, 'Input senddate acknowledgement' ) ) ) ), tau ), tau ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ) ) ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_20.svg', "->( +( 'Phase of application received', 'Transfer to the competent authority', 'Routine procedure without MER', 'Phase procedure aborted', 'Input submission date request', ->( +( X( tau, 'Phase procedure ended prematurely' ), ->( +( X( tau, 'Register due date' ), ->( *( ->( X( tau, 'OLO messaging live' ), +( X( tau, 'Prolong procedure term' ), ->( X( tau, ->( X( tau, ->( 'Register extension days count', 'Creating term extension procedure decision', 'Term extension for decision procedure', 'Copy decision for procedure extension for stakeholders' ) ), 'Log senddate for confirmation request' ) ), X( tau, ->( 'Register termination decision date', X( tau, 'Input senddate acknowledgement' ) ) ), X( tau, 'Input senddate procedure confirmation' ), X( tau, 'Received via OLO' ), X( tau, ->( 'Provide confirmation receipt', X( tau, ->( 'Applicant considered stakeholder', 'Assess provisional charges' ) ), 'Draft procedure confirmation' ) ), X( tau, 'Distribute' ), X( tau, ->( 'Form subcases completeness', 'Amend procedure' ) ), X( tau, +( X( tau, 'Initiate WABOprocedure' ), 'Transmit procedure confirmation' ) ), X( tau, *( 'Log date publishing received request', tau ) ) ) ) ), tau ), X( tau, 'Enter senddate termination request' ) ) ), X( tau, ->( 'Address subcases completeness', X( tau, ->( 'Subcases completeness attained', 'Terminate request notification' ) ) ) ), +( X( tau, 'case closure' ), ->( +( 'Cease on request', X( tau, ->( 'Competent authority action taken', 'Initiate terminate request message' ) ) ), X( tau, +( 'Examine publication date field', X( tau, 'Document date publication' ) ) ) ) ), X( tau, 'Cease all running subcases 2b' ) ) ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ), X( tau, 'Enter date termination request received' ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_30.svg', "->( +( 'Phase of application received', 'Transfer to the competent authority', 'Routine procedure without MER', 'Phase procedure aborted', 'Input submission date request', ->( +( 'Phase procedure ended prematurely', ->( X( tau, ->( +( 'Register termination decision date', X( tau, 'Log senddate for confirmation request' ) ), X( tau, 'Input senddate acknowledgement' ) ) ), +( 'Input senddate procedure confirmation', ->( X( tau, 'Received via OLO' ), 'OLO messaging live', 'Provide confirmation receipt', X( tau, ->( 'Applicant considered stakeholder', 'Assess provisional charges' ) ), 'Draft procedure confirmation', X( tau, 'Distribute' ), 'Form subcases completeness', 'Amend procedure', +( X( tau, 'Initiate WABOprocedure' ), 'Transmit procedure confirmation' ) ) ), +( 'Cease on request', ->( 'Competent authority action taken', 'Initiate terminate request message' ) ), X( tau, +( 'Examine publication date field', X( tau, 'Document date publication' ) ) ), X( tau, 'case closure' ), X( tau, 'Cease all running subcases 2b' ) ) ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ), X( tau, 'Enter date termination request received' ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_40.svg', "->( +( 'Phase of application received', 'Input submission date request', ->( 'OLO messaging live', 'Provide confirmation receipt', 'Applicant considered stakeholder', 'Assess provisional charges', +( 'Transfer to the competent authority', 'Routine procedure without MER', ->( X( tau, 'Draft procedure confirmation' ), X( tau, ->( X( tau, 'Distribute' ), 'Form subcases completeness', 'Amend procedure' ) ), +( 'Phase procedure aborted', ->( X( tau, +( 'Register termination decision date', X( tau, 'Log senddate for confirmation request' ) ) ), X( tau, ->( X( tau, 'Input senddate acknowledgement' ), 'Received via OLO' ) ), +( X( tau, 'Initiate WABOprocedure' ), 'Transmit procedure confirmation' ), 'Input senddate procedure confirmation', X( tau, 'case closure' ), +( 'Cease on request', ->( 'Competent authority action taken', 'Initiate terminate request message' ) ), X( tau, 'Examine publication date field' ), X( tau, 'Cease all running subcases 2b', 'Terminate request notification' ), X( tau, 'Phase procedure ended prematurely' ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ) ) ) ) ), X( tau, 'Enter date termination request received' ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_50.svg', "->( +( 'Phase of application received', 'Input senddate procedure confirmation', 'Transfer to the competent authority', 'Routine procedure without MER', 'Input submission date request', ->( X( tau, ->( 'Record date decision procedure term extension', 'Enter senddate decision term extension' ) ), +( 'Phase procedure aborted', ->( *( +( 'Transmit procedure confirmation', ->( *( +( 'Initiate WABOprocedure', ->( +( 'Draft procedure confirmation', ->( *( ->( X( 'OLO messaging live', 'Distribute' ), +( 'Provide confirmation receipt', ->( X( tau, ->( 'Applicant considered stakeholder', X( tau, 'Generate publication document' ) ) ), *( X( ->( 'Assess provisional charges', 'Form subcases completeness', 'Amend procedure' ), ->( X( tau, 'Competent authority action taken' ), X( tau, +( 'Enter date termination request received', ->( X( tau, 'Initiate terminate request message' ), +( X( tau, 'Address subcases completeness' ), ->( X( tau, 'Subcases completeness attained' ), X( +( 'Phase procedure ended prematurely', X( 'Examine publication date field', 'Cease all running subcases 2b' ) ), +( 'Cease on request', X( 'case closure', +( X( tau, 'Enter senddate termination request' ), X( 'Terminate request notification', ->( X( tau, ->( 'Prolong procedure term', 'Register extension days count', 'Creating term extension procedure decision', 'Term extension for decision procedure', 'Copy decision for procedure extension for stakeholders' ) ), X( tau, 'Register due date' ), 'Register termination decision date', 'Log senddate for confirmation request', *( 'Log date publishing received request', tau ), X( tau, 'Input senddate acknowledgement' ), X( tau, 'Received via OLO' ) ) ) ) ) ) ) ) ) ) ) ) ) ), tau ) ) ) ), tau ), X( tau, ->( X( 'Environmental Report required', ->( 'No permit needed for application', 'MER listed' ) ), 'Routine procedure activities', 'Phased application' ) ) ) ), X( tau, 'Inspect field phased application' ) ) ), tau ), X( tau, ->( 'First or second part', 'Term period of 14 or 26 weeks' ) ) ) ), tau ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ) ) ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_60.svg', "->( +( 'Phase of application received', 'Input senddate procedure confirmation', 'Transfer to the competent authority', 'Routine procedure without MER', 'Input submission date request', ->( X( tau, ->( 'Record date decision procedure term extension', 'Enter senddate decision term extension' ) ), +( 'Phase procedure aborted', ->( *( +( 'Transmit procedure confirmation', ->( *( +( 'Initiate WABOprocedure', ->( +( 'Draft procedure confirmation', ->( *( ->( X( 'OLO messaging live', 'Distribute' ), +( 'Provide confirmation receipt', ->( X( tau, ->( 'Applicant considered stakeholder', X( tau, 'Generate publication document' ) ) ), *( X( ->( 'Assess provisional charges', 'Form subcases completeness', 'Amend procedure' ), ->( X( tau, 'Competent authority action taken' ), X( tau, +( 'Enter date termination request received', ->( 'Initiate terminate request message', +( X( tau, 'Address subcases completeness' ), ->( X( tau, 'Subcases completeness attained' ), X( +( 'Phase procedure ended prematurely', X( 'Examine publication date field', 'Cease all running subcases 2b' ) ), +( 'Cease on request', X( 'case closure', +( X( tau, 'Enter senddate termination request' ), X( 'Terminate request notification', ->( X( tau, ->( 'Prolong procedure term', 'Register extension days count', 'Creating term extension procedure decision', 'Term extension for decision procedure', 'Copy decision for procedure extension for stakeholders' ) ), X( tau, 'Register due date' ), 'Register termination decision date', 'Log senddate for confirmation request', *( 'Log date publishing received request', tau ), X( tau, 'Input senddate acknowledgement' ), 'Received via OLO' ) ) ) ) ) ) ) ) ) ) ) ) ), tau ) ) ) ), tau ), X( tau, ->( X( 'Environmental Report required', ->( 'No permit needed for application', 'MER listed' ) ), 'Routine procedure activities', 'Phased application' ) ) ) ), X( tau, 'Inspect field phased application' ) ) ), tau ), X( tau, ->( 'First or second part', 'Term period of 14 or 26 weeks' ) ) ) ), tau ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ) ) ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_70.svg', "->( +( 'Phase of application received', 'Input senddate procedure confirmation', 'Transfer to the competent authority', 'Routine procedure without MER', 'Input submission date request', ->( X( tau, ->( 'Record date decision procedure term extension', 'Enter senddate decision term extension' ) ), +( 'Phase procedure aborted', ->( *( +( 'Transmit procedure confirmation', ->( *( +( 'Initiate WABOprocedure', ->( +( 'Draft procedure confirmation', ->( *( ->( X( 'OLO messaging live', 'Distribute' ), +( 'Provide confirmation receipt', ->( 'Applicant considered stakeholder', X( tau, 'Generate publication document' ), *( X( ->( 'Assess provisional charges', 'Form subcases completeness', 'Amend procedure' ), ->( 'Competent authority action taken', X( tau, +( 'Enter date termination request received', ->( 'Initiate terminate request message', X( 'Examine publication date field', +( X( tau, 'Address subcases completeness' ), ->( X( tau, 'Subcases completeness attained' ), X( +( 'Phase procedure ended prematurely', 'Cease all running subcases 2b' ), +( 'Cease on request', X( 'case closure', ->( X( +( 'Enter senddate termination request', 'Terminate request notification' ), ->( 'Prolong procedure term', 'Register extension days count', 'Creating term extension procedure decision', 'Term extension for decision procedure', 'Copy decision for procedure extension for stakeholders' ) ), 'Register due date', 'Register termination decision date', 'Log senddate for confirmation request', *( 'Log date publishing received request', tau ), X( tau, 'Input senddate acknowledgement' ), 'Received via OLO' ) ) ) ) ) ) ) ) ) ) ) ), tau ) ) ) ), tau ), X( tau, ->( X( 'Environmental Report required', ->( 'No permit needed for application', 'MER listed' ) ), 'Routine procedure activities', 'Phased application' ) ) ) ), X( tau, 'Inspect field phased application' ) ) ), tau ), X( tau, ->( 'First or second part', 'Term period of 14 or 26 weeks' ) ) ) ), tau ), X( tau, ->( 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ) ) ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_80.svg', "->( +( 'Phase of application received', 'Input senddate procedure confirmation', 'Transfer to the competent authority', 'Routine procedure without MER', 'Input submission date request', ->( X( tau, ->( 'Record date decision procedure term extension', 'Enter senddate decision term extension' ) ), +( 'Phase procedure aborted', ->( *( +( 'Transmit procedure confirmation', ->( *( +( 'Initiate WABOprocedure', ->( +( 'Draft procedure confirmation', ->( *( ->( X( 'OLO messaging live', 'Distribute' ), +( 'Provide confirmation receipt', ->( 'Applicant considered stakeholder', X( tau, 'Generate publication document' ), *( X( ->( 'Assess provisional charges', 'Form subcases completeness', 'Amend procedure' ), ->( 'Competent authority action taken', X( tau, +( 'Enter date termination request received', ->( 'Initiate terminate request message', X( 'Examine publication date field', +( X( tau, 'Address subcases completeness' ), ->( X( tau, 'Subcases completeness attained' ), X( +( 'Phase procedure ended prematurely', 'Cease all running subcases 2b' ), +( 'Cease on request', X( 'case closure', ->( X( +( 'Enter senddate termination request', 'Terminate request notification' ), ->( 'Prolong procedure term', 'Register extension days count', 'Creating term extension procedure decision', 'Term extension for decision procedure', 'Copy decision for procedure extension for stakeholders' ) ), 'Register due date', 'Register termination decision date', 'Log senddate for confirmation request', *( 'Log date publishing received request', tau ), X( tau, 'Input senddate acknowledgement' ), 'Received via OLO' ) ) ) ) ) ) ) ) ) ) ) ), tau ) ) ) ), tau ), X( tau, ->( X( 'Environmental Report required', ->( 'No permit needed for application', 'MER listed' ) ), 'Routine procedure activities', 'Phased application' ) ) ) ), X( tau, 'Inspect field phased application' ) ) ), tau ), X( tau, ->( 'First or second part', 'Term period of 14 or 26 weeks' ) ) ) ), tau ), 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ), X( tau, 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
('BPIC15_4_rev/process_tree_case_size_betwee_20_and_22_noise_90.svg', "->( +( 'Phase of application received', 'Input senddate procedure confirmation', 'Transfer to the competent authority', 'Routine procedure without MER', 'Input submission date request', ->( X( tau, ->( 'Record date decision procedure term extension', 'Enter senddate decision term extension' ) ), +( 'Phase procedure aborted', ->( *( +( 'Transmit procedure confirmation', ->( *( +( 'Initiate WABOprocedure', ->( +( 'Draft procedure confirmation', ->( *( ->( X( 'OLO messaging live', 'Distribute' ), +( 'Provide confirmation receipt', ->( 'Applicant considered stakeholder', 'Generate publication document', *( X( ->( 'Assess provisional charges', 'Form subcases completeness', 'Amend procedure' ), ->( 'Competent authority action taken', X( tau, +( 'Enter date termination request received', ->( 'Initiate terminate request message', X( 'Examine publication date field', +( X( tau, 'Address subcases completeness' ), ->( X( tau, 'Subcases completeness attained' ), X( +( 'Phase procedure ended prematurely', 'Cease all running subcases 2b' ), +( 'Cease on request', X( 'case closure', ->( X( +( 'Enter senddate termination request', 'Terminate request notification' ), ->( 'Prolong procedure term', 'Register extension days count', 'Creating term extension procedure decision', 'Term extension for decision procedure', 'Copy decision for procedure extension for stakeholders' ) ), 'Register due date', 'Register termination decision date', 'Log senddate for confirmation request', *( 'Log date publishing received request', tau ), 'Input senddate acknowledgement', 'Received via OLO' ) ) ) ) ) ) ) ) ) ) ) ), tau ) ) ) ), tau ), X( 'Environmental Report required', ->( 'No permit needed for application', 'MER listed' ) ), 'Routine procedure activities', 'Phased application' ) ), X( tau, 'Inspect field phased application' ) ) ), tau ), X( tau, ->( 'First or second part', 'Term period of 14 or 26 weeks' ) ) ) ), tau ), 'Draft termination decision on request', 'Execute termination decision on request' ) ) ) ), X( 'halt proceedings after request termination', ->( *( 'No permit needed or just notification needed', tau ), 'Decision date ahead of decision', 'Fix decision status', 'create decision for no permit', 'generate decision of no permit' ) ) )")
